wall_time,millis_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,dog_name,size_class
1785614607.998847,145126,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.9988613,145176,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.9988654,145226,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.9988706,145276,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.998873,145326,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.9988756,145376,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.9988782,145426,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.9988806,145476,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.998883,145526,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.9988854,145576,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.998888,145626,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.9988902,145676,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.9988925,145726,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.9988952,145776,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.9988973,145826,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.9988997,145876,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.998902,145926,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.9989042,145976,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.9989069,146026,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614607.9989092,146076,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.213827,149059,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.2138357,149109,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.2138386,149159,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.213841,149209,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.2138426,149259,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.2138448,149309,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.2138464,149359,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.2138486,149409,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.2138503,149459,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.2138522,149509,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.2138543,149559,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.213856,149609,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.213858,149659,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.2138596,149709,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.2138615,149759,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.2138634,149809,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.2138653,149859,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.213867,149909,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.2138689,149959,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614609.2138708,150009,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614610.4039135,150272,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614610.4039214,150322,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614610.4039245,150372,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614610.4039273,150422,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614610.40393,150472,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614610.4039323,150522,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614610.4039347,150572,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614610.403937,150622,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614610.4039392,150672,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614610.4039419,150722,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614610.4039443,150772,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614610.4039464,150822,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614610.4039488,150872,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
1785614610.4039514,150922,0.0,0.0,0.0,0.0,0.0,0.0,unlabeled,Charlotte,small
